Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,235.2400360107422,25740000
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,224.9498748779297,50623400
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,218.28286743164062,39585600
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,220.85540771484375,43613600
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,223.00572204589844,27369800
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,224.70440673828125,27033900
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,231.49905395507812,28669300
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,234.18939208984375,27269500
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,234.8963623046875,21333300
